52.6670789040016 -107.88156106207 -3.5120291316496
56.6839809746918 98.9789966673808 -5.80506544051801
-75.8703464464487 92.2033998645618 -10.7030197138454
-75.1283304102897 -106.612969085879 -12.770811772404
-28.009666982878 1.35796132612647 7.85642493432883
-53.5069647248135 30.6997747079967 1.06337288298025
26.2415969470578 -72.8822033125208 4.37461123113619
38.0526938358568 -20.2984596327799 6.32432710515772
35.3488491742343 31.6847942090624 5.6354434380174
23.5211087285873 52.7502663181223 7.53674646679653
